state,date,sex,ethnicity,abs
Melaka,2012-01-01,female,other_citizen,69.0
Melaka,2013-01-01,female,other_citizen,69.0
Melaka,2014-01-01,female,other_citizen,66.0
Melaka,2015-01-01,female,other_citizen,59.0
Melaka,2016-01-01,female,other_citizen,53.0
Melaka,2017-01-01,female,other_citizen,53.0
Melaka,2018-01-01,female,other_citizen,60.0
Melaka,2019-01-01,female,other_citizen,53.0
Melaka,2020-01-01,female,other_citizen,52.0
Melaka,2021-01-01,female,other_citizen,38.0
Melaka,2022-01-01,female,other_citizen,36.0
Melaka,2023-01-01,male,other_citizen,
Melaka,2023-01-01,female,other_citizen,
Negeri Sembilan,2000-01-01,male,other_citizen,189.0
Negeri Sembilan,2001-01-01,male,other_citizen,157.0
Negeri Sembilan,2002-01-01,male,other_citizen,115.0
Negeri Sembilan,2003-01-01,male,other_citizen,158.0
Negeri Sembilan,2004-01-01,male,other_citizen,196.0
Negeri Sembilan,2005-01-01,male,other_citizen,157.0
Negeri Sembilan,2006-01-01,male,other_citizen,128.0
Negeri Sembilan,2007-01-01,male,other_citizen,156.0
Negeri Sembilan,2008-01-01,male,other_citizen,119.0
Negeri Sembilan,2009-01-01,male,other_citizen,93.0
Negeri Sembilan,2010-01-01,male,other_citizen,105.0
Negeri Sembilan,2011-01-01,male,other_citizen,85.0
Negeri Sembilan,2012-01-01,male,other_citizen,59.0
Negeri Sembilan,2013-01-01,male,other_citizen,59.0
Negeri Sembilan,2014-01-01,male,other_citizen,77.0
Negeri Sembilan,2015-01-01,male,other_citizen,49.0
Negeri Sembilan,2016-01-01,male,other_citizen,63.0
Negeri Sembilan,2017-01-01,male,other_citizen,57.0
Negeri Sembilan,2018-01-01,male,other_citizen,60.0
Negeri Sembilan,2019-01-01,male,other_citizen,65.0
Negeri Sembilan,2020-01-01,male,other_citizen,74.0
Negeri Sembilan,2021-01-01,male,other_citizen,45.0
Negeri Sembilan,2022-01-01,male,other_citizen,44.0
Negeri Sembilan,2000-01-01,female,other_citizen,148.0
Negeri Sembilan,2001-01-01,female,other_citizen,145.0
Negeri Sembilan,2002-01-01,female,other_citizen,120.0
Negeri Sembilan,2003-01-01,female,other_citizen,172.0
Negeri Sembilan,2004-01-01,female,other_citizen,161.0
Negeri Sembilan,2005-01-01,female,other_citizen,144.0
Negeri Sembilan,2006-01-01,female,other_citizen,127.0
Negeri Sembilan,2007-01-01,female,other_citizen,126.0
Negeri Sembilan,2008-01-01,female,other_citizen,129.0
Negeri Sembilan,2009-01-01,female,other_citizen,65.0
Negeri Sembilan,2010-01-01,female,other_citizen,115.0
Negeri Sembilan,2011-01-01,female,other_citizen,103.0
Negeri Sembilan,2012-01-01,female,other_citizen,69.0
Negeri Sembilan,2013-01-01,female,other_citizen,45.0
Negeri Sembilan,2014-01-01,female,other_citizen,52.0
Negeri Sembilan,2015-01-01,female,other_citizen,71.0
Negeri Sembilan,2016-01-01,female,other_citizen,68.0
Negeri Sembilan,2017-01-01,female,other_citizen,52.0
Negeri Sembilan,2018-01-01,female,other_citizen,58.0
Negeri Sembilan,2019-01-01,female,other_citizen,53.0
Negeri Sembilan,2020-01-01,female,other_citizen,55.0
Negeri Sembilan,2021-01-01,female,other_citizen,44.0
Negeri Sembilan,2022-01-01,female,other_citizen,56.0
Negeri Sembilan,2023-01-01,male,other_citizen,
Negeri Sembilan,2023-01-01,female,other_citizen,
Pahang,2000-01-01,male,other_citizen,366.0
Pahang,2001-01-01,male,other_citizen,314.0
Pahang,2002-01-01,male,other_citizen,260.0
Pahang,2003-01-01,male,other_citizen,326.0
Pahang,2004-01-01,male,other_citizen,316.0
Pahang,2005-01-01,male,other_citizen,304.0
Pahang,2006-01-01,male,other_citizen,282.0
Pahang,2007-01-01,male,other_citizen,237.0
Pahang,2008-01-01,male,other_citizen,222.0
Pahang,2009-01-01,male,other_citizen,128.0
Pahang,2010-01-01,male,other_citizen,193.0
Pahang,2011-01-01,male,other_citizen,149.0
Pahang,2012-01-01,male,other_citizen,136.0
Pahang,2013-01-01,male,other_citizen,130.0
Pahang,2014-01-01,male,other_citizen,116.0
Pahang,2015-01-01,male,other_citizen,101.0
Pahang,2016-01-01,male,other_citizen,117.0
Pahang,2017-01-01,male,other_citizen,116.0
Pahang,2018-01-01,male,other_citizen,100.0
Pahang,2019-01-01,male,other_citizen,93.0
Pahang,2020-01-01,male,other_citizen,73.0
Pahang,2021-01-01,male,other_citizen,79.0
Pahang,2022-01-01,male,other_citizen,72.0
Pahang,2000-01-01,female,other_citizen,322.0
Pahang,2001-01-01,female,other_citizen,293.0
Pahang,2002-01-01,female,other_citizen,245.0
Pahang,2003-01-01,female,other_citizen,291.0
Pahang,2004-01-01,female,other_citizen,286.0
Pahang,2005-01-01,female,other_citizen,277.0
Pahang,2006-01-01,female,other_citizen,253.0
Pahang,2007-01-01,female,other_citizen,223.0
Pahang,2008-01-01,female,other_citizen,209.0
Pahang,2009-01-01,female,other_citizen,134.0
Pahang,2010-01-01,female,other_citizen,201.0
Pahang,2011-01-01,female,other_citizen,142.0
Pahang,2012-01-01,female,other_citizen,113.0
Pahang,2013-01-01,female,other_citizen,121.0
Pahang,2014-01-01,female,other_citizen,137.0
Pahang,2015-01-01,female,other_citizen,105.0
Pahang,2016-01-01,female,other_citizen,113.0
Pahang,2017-01-01,female,other_citizen,104.0
Pahang,2018-01-01,female,other_citizen,106.0
Pahang,2019-01-01,female,other_citizen,84.0
Pahang,2020-01-01,female,other_citizen,96.0
Pahang,2021-01-01,female,other_citizen,76.0
Pahang,2022-01-01,female,other_citizen,76.0
Pahang,2023-01-01,male,other_citizen,
Pahang,2023-01-01,female,other_citizen,
Perak,2000-01-01,male,other_citizen,222.0
Perak,2001-01-01,male,other_citizen,195.0
Perak,2002-01-01,male,other_citizen,164.0
Perak,2003-01-01,male,other_citizen,202.0
Perak,2004-01-01,male,other_citizen,220.0
Perak,2005-01-01,male,other_citizen,199.0
Perak,2006-01-01,male,other_citizen,197.0
Perak,2007-01-01,male,other_citizen,187.0
Perak,2008-01-01,male,other_citizen,166.0
Perak,2009-01-01,male,other_citizen,113.0
Perak,2010-01-01,male,other_citizen,129.0
Perak,2011-01-01,male,other_citizen,122.0
Perak,2012-01-01,male,other_citizen,96.0
Perak,2013-01-01,male,other_citizen,103.0
Perak,2014-01-01,male,other_citizen,85.0
Perak,2015-01-01,male,other_citizen,113.0
Perak,2016-01-01,male,other_citizen,113.0
Perak,2017-01-01,male,other_citizen,73.0
Perak,2018-01-01,male,other_citizen,95.0
Perak,2019-01-01,male,other_citizen,70.0
Perak,2020-01-01,male,other_citizen,80.0
Perak,2021-01-01,male,other_citizen,56.0
Perak,2022-01-01,male,other_citizen,49.0
Perak,2000-01-01,female,other_citizen,242.0
Perak,2001-01-01,female,other_citizen,179.0
Perak,2002-01-01,female,other_citizen,187.0
Perak,2003-01-01,female,other_citizen,194.0
Perak,2004-01-01,female,other_citizen,177.0
Perak,2005-01-01,female,other_citizen,179.0
Perak,2006-01-01,female,other_citizen,199.0
Perak,2007-01-01,female,other_citizen,174.0
Perak,2008-01-01,female,other_citizen,169.0
Perak,2009-01-01,female,other_citizen,105.0
Perak,2010-01-01,female,other_citizen,143.0
Perak,2011-01-01,female,other_citizen,118.0
Perak,2012-01-01,female,other_citizen,115.0
Perak,2013-01-01,female,other_citizen,91.0
Perak,2014-01-01,female,other_citizen,89.0
Perak,2015-01-01,female,other_citizen,88.0
Perak,2016-01-01,female,other_citizen,92.0
Perak,2017-01-01,female,other_citizen,80.0
Perak,2018-01-01,female,other_citizen,78.0
Perak,2019-01-01,female,other_citizen,86.0
Perak,2020-01-01,female,other_citizen,82.0
Perak,2021-01-01,female,other_citizen,61.0
Perak,2022-01-01,female,other_citizen,52.0
Perak,2023-01-01,male,other_citizen,
Perak,2023-01-01,female,other_citizen,
Perlis,2000-01-01,male,other_citizen,69.0
Perlis,2001-01-01,male,other_citizen,72.0
Perlis,2002-01-01,male,other_citizen,63.0
Perlis,2003-01-01,male,other_citizen,79.0
Perlis,2004-01-01,male,other_citizen,69.0
Perlis,2005-01-01,male,other_citizen,65.0
Perlis,2006-01-01,male,other_citizen,67.0
Perlis,2007-01-01,male,other_citizen,62.0
Perlis,2008-01-01,male,other_citizen,62.0
Perlis,2009-01-01,male,other_citizen,70.0
Perlis,2010-01-01,male,other_citizen,70.0
Perlis,2011-01-01,male,other_citizen,60.0
Perlis,2012-01-01,male,other_citizen,58.0
Perlis,2013-01-01,male,other_citizen,54.0
Perlis,2014-01-01,male,other_citizen,60.0
Perlis,2015-01-01,male,other_citizen,52.0
Perlis,2016-01-01,male,other_citizen,65.0
Perlis,2017-01-01,male,other_citizen,67.0
Perlis,2018-01-01,male,other_citizen,50.0
Perlis,2019-01-01,male,other_citizen,49.0
Perlis,2020-01-01,male,other_citizen,50.0
Perlis,2021-01-01,male,other_citizen,41.0
Perlis,2022-01-01,male,other_citizen,40.0
Perlis,2000-01-01,female,other_citizen,73.0
Perlis,2001-01-01,female,other_citizen,71.0
Perlis,2002-01-01,female,other_citizen,61.0
Perlis,2003-01-01,female,other_citizen,77.0
Perlis,2004-01-01,female,other_citizen,66.0
Perlis,2005-01-01,female,other_citizen,66.0
Perlis,2006-01-01,female,other_citizen,63.0
Perlis,2007-01-01,female,other_citizen,53.0
Perlis,2008-01-01,female,other_citizen,63.0
Perlis,2009-01-01,female,other_citizen,56.0
Perlis,2010-01-01,female,other_citizen,72.0
Perlis,2011-01-01,female,other_citizen,49.0
Perlis,2012-01-01,female,other_citizen,60.0
Perlis,2013-01-01,female,other_citizen,54.0
Perlis,2014-01-01,female,other_citizen,61.0
Perlis,2015-01-01,female,other_citizen,34.0
Perlis,2016-01-01,female,other_citizen,38.0
Perlis,2017-01-01,female,other_citizen,44.0
Perlis,2018-01-01,female,other_citizen,57.0
Perlis,2019-01-01,female,other_citizen,44.0
Perlis,2020-01-01,female,other_citizen,44.0
Perlis,2021-01-01,female,other_citizen,38.0
Perlis,2022-01-01,female,other_citizen,34.0
Perlis,2023-01-01,male,other_citizen,
Perlis,2023-01-01,female,other_citizen,
Pulau Pinang,2000-01-01,male,other_citizen,107.0
Pulau Pinang,2001-01-01,male,other_citizen,96.0
Pulau Pinang,2002-01-01,male,other_citizen,88.0
Pulau Pinang,2003-01-01,male,other_citizen,101.0
Pulau Pinang,2004-01-01,male,other_citizen,110.0
Pulau Pinang,2005-01-01,male,other_citizen,111.0
Pulau Pinang,2006-01-01,male,other_citizen,96.0
Pulau Pinang,2007-01-01,male,other_citizen,111.0
Pulau Pinang,2008-01-01,male,other_citizen,122.0
Pulau Pinang,2009-01-01,male,other_citizen,73.0
Pulau Pinang,2010-01-01,male,other_citizen,97.0
Pulau Pinang,2011-01-01,male,other_citizen,80.0
Pulau Pinang,2012-01-01,male,other_citizen,60.0
Pulau Pinang,2013-01-01,male,other_citizen,43.0
Pulau Pinang,2014-01-01,male,other_citizen,58.0
Pulau Pinang,2015-01-01,male,other_citizen,51.0
Pulau Pinang,2016-01-01,male,other_citizen,67.0
Pulau Pinang,2017-01-01,male,other_citizen,46.0
Pulau Pinang,2018-01-01,male,other_citizen,56.0
Pulau Pinang,2019-01-01,male,other_citizen,42.0
Pulau Pinang,2020-01-01,male,other_citizen,60.0
Pulau Pinang,2021-01-01,male,other_citizen,40.0
Pulau Pinang,2022-01-01,male,other_citizen,33.0
Pulau Pinang,2000-01-01,female,other_citizen,111.0
Pulau Pinang,2001-01-01,female,other_citizen,104.0
Pulau Pinang,2002-01-01,female,other_citizen,98.0
Pulau Pinang,2003-01-01,female,other_citizen,123.0
Pulau Pinang,2004-01-01,female,other_citizen,104.0
Pulau Pinang,2005-01-01,female,other_citizen,92.0
Pulau Pinang,2006-01-01,female,other_citizen,119.0
Pulau Pinang,2007-01-01,female,other_citizen,96.0
Pulau Pinang,2008-01-01,female,other_citizen,90.0
Pulau Pinang,2009-01-01,female,other_citizen,47.0
Pulau Pinang,2010-01-01,female,other_citizen,83.0
Pulau Pinang,2011-01-01,female,other_citizen,66.0
Pulau Pinang,2012-01-01,female,other_citizen,65.0
Pulau Pinang,2013-01-01,female,other_citizen,56.0
Pulau Pinang,2014-01-01,female,other_citizen,50.0
Pulau Pinang,2015-01-01,female,other_citizen,56.0
Pulau Pinang,2016-01-01,female,other_citizen,58.0
Pulau Pinang,2017-01-01,female,other_citizen,42.0
Pulau Pinang,2018-01-01,female,other_citizen,55.0
Pulau Pinang,2019-01-01,female,other_citizen,45.0
Pulau Pinang,2020-01-01,female,other_citizen,48.0
Pulau Pinang,2021-01-01,female,other_citizen,43.0
Pulau Pinang,2022-01-01,female,other_citizen,28.0
Pulau Pinang,2023-01-01,male,other_citizen,
Pulau Pinang,2023-01-01,female,other_citizen,
Sabah,2000-01-01,male,other_citizen,980.0
Sabah,2001-01-01,male,other_citizen,1281.0
Sabah,2002-01-01,male,other_citizen,1339.0
Sabah,2003-01-01,male,other_citizen,1337.0
Sabah,2004-01-01,male,other_citizen,1453.0
Sabah,2005-01-01,male,other_citizen,1388.0
Sabah,2006-01-01,male,other_citizen,1403.0
Sabah,2007-01-01,male,other_citizen,1502.0
Sabah,2008-01-01,male,other_citizen,1682.0
Sabah,2009-01-01,male,other_citizen,1033.0
Sabah,2010-01-01,male,other_citizen,1899.0
Sabah,2011-01-01,male,other_citizen,1645.0
Sabah,2012-01-01,male,other_citizen,1696.0
Sabah,2013-01-01,male,other_citizen,1575.0
Sabah,2014-01-01,male,other_citizen,1396.0
Sabah,2015-01-01,male,other_citizen,1327.0
Sabah,2016-01-01,male,other_citizen,1340.0
Sabah,2017-01-01,male,other_citizen,1301.0
Sabah,2018-01-01,male,other_citizen,1260.0
Sabah,2019-01-01,male,other_citizen,1233.0
Sabah,2020-01-01,male,other_citizen,1068.0
Sabah,2021-01-01,male,other_citizen,835.0
Sabah,2022-01-01,male,other_citizen,848.0
Sabah,2000-01-01,female,other_citizen,847.0
Sabah,2001-01-01,female,other_citizen,1154.0
Sabah,2002-01-01,female,other_citizen,1235.0
Sabah,2003-01-01,female,other_citizen,1296.0
Sabah,2004-01-01,female,other_citizen,1318.0
Sabah,2005-01-01,female,other_citizen,1327.0
Sabah,2006-01-01,female,other_citizen,1257.0
Sabah,2007-01-01,female,other_citizen,1369.0
Sabah,2008-01-01,female,other_citizen,1653.0
Sabah,2009-01-01,female,other_citizen,950.0
Sabah,2010-01-01,female,other_citizen,1771.0
Sabah,2011-01-01,female,other_citizen,1485.0
Sabah,2012-01-01,female,other_citizen,1444.0
Sabah,2013-01-01,female,other_citizen,1287.0
Sabah,2014-01-01,female,other_citizen,1313.0
Sabah,2015-01-01,female,other_citizen,1251.0
Sabah,2016-01-01,female,other_citizen,1165.0
Sabah,2017-01-01,female,other_citizen,1194.0
Sabah,2018-01-01,female,other_citizen,1125.0
Sabah,2019-01-01,female,other_citizen,1078.0
Sabah,2020-01-01,female,other_citizen,1009.0
Sabah,2021-01-01,female,other_citizen,722.0
Sabah,2022-01-01,female,other_citizen,814.0
Sabah,2023-01-01,male,other_citizen,
Sabah,2023-01-01,female,other_citizen,
Sarawak,2000-01-01,male,other_citizen,89.0
Sarawak,2001-01-01,male,other_citizen,91.0
Sarawak,2002-01-01,male,other_citizen,88.0
Sarawak,2003-01-01,male,other_citizen,119.0
Sarawak,2004-01-01,male,other_citizen,92.0
Sarawak,2005-01-01,male,other_citizen,97.0
Sarawak,2006-01-01,male,other_citizen,101.0
Sarawak,2007-01-01,male,other_citizen,89.0
Sarawak,2008-01-01,male,other_citizen,106.0
Sarawak,2009-01-01,male,other_citizen,89.0
Sarawak,2010-01-01,male,other_citizen,111.0
Sarawak,2011-01-01,male,other_citizen,104.0
Sarawak,2012-01-01,male,other_citizen,103.0
Sarawak,2013-01-01,male,other_citizen,99.0
Sarawak,2014-01-01,male,other_citizen,103.0
Sarawak,2015-01-01,male,other_citizen,106.0
Sarawak,2016-01-01,male,other_citizen,98.0
Sarawak,2017-01-01,male,other_citizen,88.0
Sarawak,2018-01-01,male,other_citizen,89.0
Sarawak,2019-01-01,male,other_citizen,59.0
Sarawak,2020-01-01,male,other_citizen,52.0
Sarawak,2021-01-01,male,other_citizen,44.0
Sarawak,2022-01-01,male,other_citizen,32.0
Sarawak,2000-01-01,female,other_citizen,88.0
Sarawak,2001-01-01,female,other_citizen,76.0
Sarawak,2002-01-01,female,other_citizen,88.0
Sarawak,2003-01-01,female,other_citizen,81.0
Sarawak,2004-01-01,female,other_citizen,109.0
Sarawak,2005-01-01,female,other_citizen,92.0
Sarawak,2006-01-01,female,other_citizen,97.0
Sarawak,2007-01-01,female,other_citizen,93.0
Sarawak,2008-01-01,female,other_citizen,83.0
Sarawak,2009-01-01,female,other_citizen,79.0
Sarawak,2010-01-01,female,other_citizen,94.0
Sarawak,2011-01-01,female,other_citizen,104.0
Sarawak,2012-01-01,female,other_citizen,106.0
Sarawak,2013-01-01,female,other_citizen,99.0
Sarawak,2014-01-01,female,other_citizen,95.0
Sarawak,2015-01-01,female,other_citizen,85.0
Sarawak,2016-01-01,female,other_citizen,71.0
Sarawak,2017-01-01,female,other_citizen,87.0
Sarawak,2018-01-01,female,other_citizen,68.0
Sarawak,2019-01-01,female,other_citizen,72.0
Sarawak,2020-01-01,female,other_citizen,51.0
Sarawak,2021-01-01,female,other_citizen,41.0
Sarawak,2022-01-01,female,other_citizen,35.0
Sarawak,2023-01-01,male,other_citizen,
Sarawak,2023-01-01,female,other_citizen,
Selangor,2000-01-01,male,other_citizen,1777.0
Selangor,2001-01-01,male,other_citizen,1744.0
Selangor,2002-01-01,male,other_citizen,949.0
Selangor,2003-01-01,male,other_citizen,1797.0
Selangor,2004-01-01,male,other_citizen,2041.0
Selangor,2005-01-01,male,other_citizen,1769.0
Selangor,2006-01-01,male,other_citizen,1751.0
Selangor,2007-01-01,male,other_citizen,1580.0
Selangor,2008-01-01,male,other_citizen,1414.0
Selangor,2009-01-01,male,other_citizen,1074.0
Selangor,2010-01-01,male,other_citizen,1189.0
Selangor,2011-01-01,male,other_citizen,1191.0
Selangor,2012-01-01,male,other_citizen,1141.0
Selangor,2013-01-01,male,other_citizen,1072.0
Selangor,2014-01-01,male,other_citizen,1150.0
Selangor,2015-01-01,male,other_citizen,1154.0
Selangor,2016-01-01,male,other_citizen,1094.0
Selangor,2017-01-01,male,other_citizen,1123.0
Selangor,2018-01-01,male,other_citizen,1095.0
Selangor,2019-01-01,male,other_citizen,1075.0
Selangor,2020-01-01,male,other_citizen,1031.0
Selangor,2021-01-01,male,other_citizen,902.0
Selangor,2022-01-01,male,other_citizen,854.0
Selangor,2000-01-01,female,other_citizen,1590.0
Selangor,2001-01-01,female,other_citizen,1575.0
Selangor,2002-01-01,female,other_citizen,837.0
Selangor,2003-01-01,female,other_citizen,1646.0
Selangor,2004-01-01,female,other_citizen,1871.0
Selangor,2005-01-01,female,other_citizen,1674.0
Selangor,2006-01-01,female,other_citizen,1628.0
Selangor,2007-01-01,female,other_citizen,1512.0
Selangor,2008-01-01,female,other_citizen,1328.0
Selangor,2009-01-01,female,other_citizen,1011.0
Selangor,2010-01-01,female,other_citizen,1133.0
Selangor,2011-01-01,female,other_citizen,1060.0
Selangor,2012-01-01,female,other_citizen,971.0
Selangor,2013-01-01,female,other_citizen,1041.0
Selangor,2014-01-01,female,other_citizen,1007.0
Selangor,2015-01-01,female,other_citizen,1110.0
Selangor,2016-01-01,female,other_citizen,1051.0
Selangor,2017-01-01,female,other_citizen,1032.0
Selangor,2018-01-01,female,other_citizen,986.0
Selangor,2019-01-01,female,other_citizen,999.0
Selangor,2020-01-01,female,other_citizen,982.0
Selangor,2021-01-01,female,other_citizen,816.0
Selangor,2022-01-01,female,other_citizen,761.0
Selangor,2023-01-01,male,other_citizen,
Selangor,2023-01-01,female,other_citizen,
Terengganu,2000-01-01,male,other_citizen,158.0
Terengganu,2001-01-01,male,other_citizen,141.0
Terengganu,2002-01-01,male,other_citizen,107.0
Terengganu,2003-01-01,male,other_citizen,144.0
Terengganu,2004-01-01,male,other_citizen,133.0
Terengganu,2005-01-01,male,other_citizen,121.0
Terengganu,2006-01-01,male,other_citizen,109.0
Terengganu,2007-01-01,male,other_citizen,130.0
Terengganu,2008-01-01,male,other_citizen,109.0
Terengganu,2009-01-01,male,other_citizen,47.0
Terengganu,2010-01-01,male,other_citizen,97.0
Terengganu,2011-01-01,male,other_citizen,61.0
Terengganu,2012-01-01,male,other_citizen,40.0
Terengganu,2013-01-01,male,other_citizen,31.0
Terengganu,2014-01-01,male,other_citizen,34.0
Terengganu,2015-01-01,male,other_citizen,31.0
Terengganu,2016-01-01,male,other_citizen,27.0
Terengganu,2017-01-01,male,other_citizen,35.0
Terengganu,2018-01-01,male,other_citizen,32.0
Terengganu,2019-01-01,male,other_citizen,33.0
Terengganu,2020-01-01,male,other_citizen,32.0
Terengganu,2021-01-01,male,other_citizen,40.0
Terengganu,2022-01-01,male,other_citizen,25.0
Terengganu,2000-01-01,female,other_citizen,120.0
Terengganu,2001-01-01,female,other_citizen,139.0
Terengganu,2002-01-01,female,other_citizen,116.0
Terengganu,2003-01-01,female,other_citizen,114.0
Terengganu,2004-01-01,female,other_citizen,125.0
Terengganu,2005-01-01,female,other_citizen,104.0
Terengganu,2006-01-01,female,other_citizen,114.0
Terengganu,2007-01-01,female,other_citizen,101.0
Terengganu,2008-01-01,female,other_citizen,97.0
Terengganu,2009-01-01,female,other_citizen,44.0
Terengganu,2010-01-01,female,other_citizen,94.0
Terengganu,2011-01-01,female,other_citizen,49.0
Terengganu,2012-01-01,female,other_citizen,23.0
Terengganu,2013-01-01,female,other_citizen,33.0
Terengganu,2014-01-01,female,other_citizen,31.0
Terengganu,2015-01-01,female,other_citizen,23.0
Terengganu,2016-01-01,female,other_citizen,33.0
Terengganu,2017-01-01,female,other_citizen,38.0
Terengganu,2018-01-01,female,other_citizen,24.0
Terengganu,2019-01-01,female,other_citizen,32.0
Terengganu,2020-01-01,female,other_citizen,31.0
Terengganu,2021-01-01,female,other_citizen,24.0
Terengganu,2022-01-01,female,other_citizen,12.0
Terengganu,2023-01-01,male,other_citizen,
Terengganu,2023-01-01,female,other_citizen,
W.P. Kuala Lumpur,2000-01-01,male,other_citizen,593.0
W.P. Kuala Lumpur,2001-01-01,male,other_citizen,578.0
W.P. Kuala Lumpur,2002-01-01,male,other_citizen,292.0
W.P. Kuala Lumpur,2003-01-01,male,other_citizen,623.0
W.P. Kuala Lumpur,2004-01-01,male,other_citizen,665.0
W.P. Kuala Lumpur,2005-01-01,male,other_citizen,501.0
W.P. Kuala Lumpur,2006-01-01,male,other_citizen,509.0
W.P. Kuala Lumpur,2007-01-01,male,other_citizen,489.0
W.P. Kuala Lumpur,2008-01-01,male,other_citizen,451.0
W.P. Kuala Lumpur,2009-01-01,male,other_citizen,338.0
W.P. Kuala Lumpur,2010-01-01,male,other_citizen,373.0
W.P. Kuala Lumpur,2011-01-01,male,other_citizen,340.0
W.P. Kuala Lumpur,2012-01-01,male,other_citizen,338.0
W.P. Kuala Lumpur,2013-01-01,male,other_citizen,296.0
W.P. Kuala Lumpur,2014-01-01,male,other_citizen,321.0
W.P. Kuala Lumpur,2015-01-01,male,other_citizen,309.0
W.P. Kuala Lumpur,2016-01-01,male,other_citizen,290.0
W.P. Kuala Lumpur,2017-01-01,male,other_citizen,336.0
W.P. Kuala Lumpur,2018-01-01,male,other_citizen,294.0
W.P. Kuala Lumpur,2019-01-01,male,other_citizen,323.0
W.P. Kuala Lumpur,2020-01-01,male,other_citizen,313.0
W.P. Kuala Lumpur,2021-01-01,male,other_citizen,264.0
W.P. Kuala Lumpur,2022-01-01,male,other_citizen,236.0
W.P. Kuala Lumpur,2000-01-01,female,other_citizen,601.0
W.P. Kuala Lumpur,2001-01-01,female,other_citizen,521.0
W.P. Kuala Lumpur,2002-01-01,female,other_citizen,286.0
W.P. Kuala Lumpur,2003-01-01,female,other_citizen,531.0
W.P. Kuala Lumpur,2004-01-01,female,other_citizen,629.0
W.P. Kuala Lumpur,2005-01-01,female,other_citizen,461.0
W.P. Kuala Lumpur,2006-01-01,female,other_citizen,480.0
W.P. Kuala Lumpur,2007-01-01,female,other_citizen,443.0
W.P. Kuala Lumpur,2008-01-01,female,other_citizen,421.0
W.P. Kuala Lumpur,2009-01-01,female,other_citizen,272.0
W.P. Kuala Lumpur,2010-01-01,female,other_citizen,324.0
W.P. Kuala Lumpur,2011-01-01,female,other_citizen,304.0
W.P. Kuala Lumpur,2012-01-01,female,other_citizen,277.0
W.P. Kuala Lumpur,2013-01-01,female,other_citizen,304.0
W.P. Kuala Lumpur,2014-01-01,female,other_citizen,295.0
W.P. Kuala Lumpur,2015-01-01,female,other_citizen,301.0
W.P. Kuala Lumpur,2016-01-01,female,other_citizen,292.0
W.P. Kuala Lumpur,2017-01-01,female,other_citizen,298.0
W.P. Kuala Lumpur,2018-01-01,female,other_citizen,291.0
W.P. Kuala Lumpur,2019-01-01,female,other_citizen,290.0
W.P. Kuala Lumpur,2020-01-01,female,other_citizen,282.0
W.P. Kuala Lumpur,2021-01-01,female,other_citizen,209.0
W.P. Kuala Lumpur,2022-01-01,female,other_citizen,220.0
W.P. Kuala Lumpur,2023-01-01,male,other_citizen,
W.P. Kuala Lumpur,2023-01-01,female,other_citizen,
W.P. Labuan,2000-01-01,male,other_citizen,23.0
W.P. Labuan,2001-01-01,male,other_citizen,21.0
W.P. Labuan,2002-01-01,male,other_citizen,26.0
W.P. Labuan,2003-01-01,male,other_citizen,31.0
W.P. Labuan,2004-01-01,male,other_citizen,32.0
W.P. Labuan,2005-01-01,male,other_citizen,32.0
W.P. Labuan,2006-01-01,male,other_citizen,54.0
W.P. Labuan,2007-01-01,male,other_citizen,66.0
W.P. Labuan,2008-01-01,male,other_citizen,55.0
W.P. Labuan,2009-01-01,male,other_citizen,91.0
W.P. Labuan,2010-01-01,male,other_citizen,44.0
W.P. Labuan,2011-01-01,male,other_citizen,82.0
W.P. Labuan,2012-01-01,male,other_citizen,90.0
W.P. Labuan,2013-01-01,male,other_citizen,113.0
W.P. Labuan,2014-01-01,male,other_citizen,104.0
W.P. Labuan,2015-01-01,male,other_citizen,107.0
W.P. Labuan,2016-01-01,male,other_citizen,98.0
W.P. Labuan,2017-01-01,male,other_citizen,63.0
W.P. Labuan,2018-01-01,male,other_citizen,59.0
W.P. Labuan,2019-01-01,male,other_citizen,71.0
W.P. Labuan,2020-01-01,male,other_citizen,53.0
W.P. Labuan,2021-01-01,male,other_citizen,66.0
W.P. Labuan,2022-01-01,male,other_citizen,66.0
W.P. Labuan,2000-01-01,female,other_citizen,25.0
W.P. Labuan,2001-01-01,female,other_citizen,33.0
W.P. Labuan,2002-01-01,female,other_citizen,19.0
W.P. Labuan,2003-01-01,female,other_citizen,29.0
W.P. Labuan,2004-01-01,female,other_citizen,25.0
W.P. Labuan,2005-01-01,female,other_citizen,30.0
W.P. Labuan,2006-01-01,female,other_citizen,34.0
W.P. Labuan,2007-01-01,female,other_citizen,43.0
W.P. Labuan,2008-01-01,female,other_citizen,74.0
W.P. Labuan,2009-01-01,female,other_citizen,52.0
W.P. Labuan,2010-01-01,female,other_citizen,45.0
W.P. Labuan,2011-01-01,female,other_citizen,78.0
W.P. Labuan,2012-01-01,female,other_citizen,95.0
W.P. Labuan,2013-01-01,female,other_citizen,71.0
W.P. Labuan,2014-01-01,female,other_citizen,97.0
W.P. Labuan,2015-01-01,female,other_citizen,92.0
W.P. Labuan,2016-01-01,female,other_citizen,91.0
W.P. Labuan,2017-01-01,female,other_citizen,68.0
W.P. Labuan,2018-01-01,female,other_citizen,65.0
W.P. Labuan,2019-01-01,female,other_citizen,67.0
